assists,evGoals,evPoints,faceoffWinPct,gameWinningGoals,gamesPlayed,goals,lastName,otGoals,penaltyMinutes,playerId,plusMinus,points,pointsPerGame,positionCode,ppGoals,ppPoints,seasonId,shGoals,shPoints,shootingPct,shootsCatches,shots,skaterFullName,teamAbbrevs,timeOnIcePerGame,franchise_id
24,8,26,,1,61,11,Hanifin,0,22,8478396,13,35,0.57377,D,3,8,20232024,0,1,0.08943,L,123,Noah Hanifin,"CGY,VGK",1426.1803,21
20,13,30,0.44036,3,63,14,Zary,0,22,8482074,12,34,0.53968,C,1,4,20232024,0,0,0.15555,L,90,Connor Zary,CGY,916.4126,21
23,5,21,0.55532,3,49,9,Lindholm,0,21,8477496,-8,32,0.65306,C,3,9,20232024,1,2,0.0687,R,131,Elias Lindholm,"CGY,VAN",1244.9183,21
11,9,13,,2,29,14,Kuzmenko,1,6,8483808,-8,25,0.86206,L,5,12,20232024,0,0,0.24137,R,58,Andrei Kuzmenko,"VAN,CGY",940.4482,21
16,8,24,0.45098,1,63,8,Pospisil,0,109,8481028,14,24,0.38095,C,0,0,20232024,0,0,0.06837,L,117,Martin Pospisil,CGY,763.1746,21
13,1,14,,0,56,1,Tanev,0,14,8475690,16,14,0.25,D,0,0,20232024,0,0,0.02325,R,43,Chris Tanev,"CGY,DAL",1190.375,21
6,5,11,0.5,0,59,6,Greer,0,35,8478421,-7,12,0.20338,L,1,1,20232024,0,0,0.10526,L,57,A.J. Greer,CGY,529.8983,21
6,2,8,0.26315,0,34,3,Coronato,0,4,8482679,-15,9,0.2647,R,1,1,20232024,0,0,0.05172,R,58,Matt Coronato,CGY,756.6764,21
6,3,5,0.48407,1,39,3,Ruzicka,0,6,8480008,-8,9,0.23076,C,0,4,20232024,0,0,0.08823,L,34,Adam Ruzicka,"CGY,ARI",609.641,21
5,3,8,0.4,1,28,3,Hunt,0,7,8478211,1,8,0.28571,L,0,0,20232024,0,0,0.0909,L,33,Dryden Hunt,CGY,667.75,21
5,3,8,,0,33,3,Kylington,0,12,8478430,-6,8,0.24242,D,0,0,20232024,0,0,0.07142,L,42,Oliver Kylington,CGY,1034.8787,21
4,3,5,,0,20,3,Miromanov,0,8,8482624,0,7,0.35,D,0,2,20232024,0,0,0.075,R,40,Daniil Miromanov,"VGK,CGY",1275.4,21
6,1,7,,0,34,1,Gilbert,0,16,8478502,-7,7,0.20588,D,0,0,20232024,0,0,0.04347,L,23,Dennis Gilbert,CGY,737.0,21
5,2,7,0.16666,0,40,2,Duehr,0,6,8482652,-3,7,0.175,R,0,0,20232024,0,0,0.06896,R,29,Walker Duehr,CGY,487.0,21
4,2,6,0.53061,0,43,3,Dube,0,8,8479346,-13,7,0.16279,C,1,1,20232024,0,0,0.07142,L,42,Dillon Dube,CGY,669.8372,21
5,1,6,,0,21,1,Zadorov,0,23,8477507,-6,6,0.28571,D,0,0,20232024,0,0,0.03448,L,29,Nikita Zadorov,"CGY,VAN",1104.1904,21
5,1,5,,0,33,1,Pachal,0,39,8481167,-1,6,0.18181,D,0,0,20232024,0,1,0.02941,R,34,Brayden Pachal,"VGK,CGY",882.6969,21
57,18,55,0.42982,4,80,23,Barzal,2,34,8478445,-4,80,1.0,C,5,25,20232024,0,0,0.09583,R,240,Mathew Barzal,NYI,1207.95,22
60,9,45,,4,79,10,Dobson,0,36,8480865,12,70,0.88607,D,1,24,20232024,0,1,0.05747,R,174,Noah Dobson,NYI,1470.5696,22
35,24,48,0.45235,2,82,34,Nelson,1,28,8475754,-5,69,0.84146,C,9,19,20232024,1,2,0.136,L,250,Brock Nelson,NYI,1085.0121,22
35,22,48,0.53911,6,81,33,Horvat,3,39,8477500,-1,68,0.8395,C,10,18,20232024,1,2,0.13306,L,248,Bo Horvat,NYI,1181.6296,22
24,20,34,0.38235,8,82,30,Palmieri,1,26,8475151,-16,54,0.65853,C,10,20,20232024,0,0,0.13761,R,218,Kyle Palmieri,NYI,1033.1829,22
17,15,32,0.43181,2,81,20,Lee,0,68,8475314,2,37,0.45679,L,5,5,20232024,0,0,0.1081,L,185,Anders Lee,NYI,934.0246,22
22,9,25,0.55428,2,82,11,Pageau,1,13,8476419,-8,33,0.40243,C,1,2,20232024,1,6,0.10891,R,101,Jean-Gabriel Pageau,NYI,954.5,22
18,8,21,0.46296,1,74,10,Engvall,0,18,8478115,4,28,0.37837,L,2,7,20232024,0,0,0.07812,L,128,Pierre Engvall,NYI,919.5,22
10,10,18,0.31578,3,75,15,Holmstrom,0,14,8481601,2,25,0.33333,R,0,0,20232024,5,7,0.20833,L,72,Simon Holmstrom,NYI,799.16,22
18,5,18,,1,59,6,Reilly,0,28,8476422,1,24,0.40677,D,0,5,20232024,1,1,0.05042,L,119,Mike Reilly,"FLA,NYI",1035.5084,22
13,9,21,0.53405,1,70,10,Cizikas,0,22,8475231,-2,23,0.32857,C,0,1,20232024,1,1,0.12195,L,82,Casey Cizikas,NYI,836.4571,22
15,7,22,,0,81,7,Romanov,0,20,8481014,23,22,0.2716,D,0,0,20232024,0,0,0.05982,L,117,Alexander Romanov,NYI,1250.4197,22
14,3,13,,1,58,5,Pulock,0,12,8477506,3,19,0.32758,D,2,6,20232024,0,0,0.05555,R,90,Ryan Pulock,NYI,1353.0,22
12,7,19,0.37142,0,82,7,Clutterbuck,0,32,8473504,4,19,0.2317,R,0,0,20232024,0,0,0.11864,R,59,Cal Clutterbuck,NYI,712.7682,22
15,1,15,,1,58,1,Pelech,1,27,8476917,-2,16,0.27586,D,0,0,20232024,0,1,0.01408,L,71,Adam Pelech,NYI,1216.8965,22
10,4,14,0.5,1,45,4,Fasching,0,6,8477392,-7,14,0.31111,R,0,0,20232024,0,0,0.09756,R,41,Hudson Fasching,NYI,722.5555,22
4,5,9,0.375,1,27,5,Gauthier,0,8,8479328,-5,9,0.33333,R,0,0,20232024,0,0,0.15625,R,32,Julien Gauthier,NYI,610.1851,22
5,4,9,0.4251,0,32,4,MacLean,0,11,8481237,5,9,0.28125,C,0,0,20232024,0,0,0.15384,L,26,Kyle MacLean,NYI,605.1875,22
7,2,7,,0,58,2,Aho,0,12,8480222,-7,9,0.15517,D,0,2,20232024,0,0,0.04166,L,48,Sebastian Aho,NYI,983.4827,22
4,4,8,0.38888,0,57,4,Martin,0,43,8474709,7,8,0.14035,L,0,0,20232024,0,0,0.08333,L,48,Matt Martin,NYI,558.7543,22
4,1,4,0.41666,0,32,2,Wahlstrom,0,8,8480789,-6,6,0.1875,R,1,2,20232024,0,0,0.04878,R,41,Oliver Wahlstrom,NYI,664.2187,22
3,1,4,,0,34,2,Bolduc,0,6,8481541,-4,5,0.14705,D,1,1,20232024,0,0,0.0625,L,32,Samuel Bolduc,NYI,788.7058,22
5,0,5,,0,41,0,Mayfield,0,35,8476429,-7,5,0.12195,D,0,0,20232024,0,0,0.0,R,36,Scott Mayfield,NYI,1125.878,22
1,0,0,,0,1,0,Iskhakov,0,0,8481016,0,1,1.0,C,0,1,20232024,0,0,0.0,L,2,Ruslan Iskhakov,NYI,851.0,22
0,0,0,,0,2,0,Hutton,0,0,8480306,1,0,0.0,D,0,0,20232024,0,0,,R,0,Grant Hutton,NYI,526.0,22
56,20,55,0.36363,7,82,27,Bratt,0,12,8479407,-6,83,1.01219,L,7,27,20232024,0,1,0.10887,L,248,Jesper Bratt,NJD,1158.439,23
47,18,43,0.37223,4,62,27,Hughes,2,12,8481559,-12,74,1.19354,C,9,31,20232024,0,0,0.09854,L,274,Jack Hughes,NJD,1258.4354,23
40,20,49,0.56596,4,71,27,Hischier,0,12,8480002,-5,67,0.94366,C,6,17,20232024,1,1,0.14835,L,182,Nico Hischier,NJD,1168.9295,23
24,18,35,0.48888,4,69,28,Meier,1,45,8478414,-28,52,0.75362,R,10,17,20232024,0,0,0.13526,L,207,Timo Meier,NJD,1056.0869,23
38,5,22,,1,82,9,Hughes,1,28,8482684,-25,47,0.57317,D,4,25,20232024,0,0,0.06666,L,135,Luke Hughes,NJD,1288.4146,23
18,18,30,0.39062,2,61,26,Toffoli,1,12,8475726,-15,44,0.72131,C,8,14,20232024,0,0,0.14525,R,179,Tyler Toffoli,"NJD,WPG",1052.0983,23
19,14,30,0.5482,2,76,16,Haula,0,54,8475287,-1,35,0.46052,L,1,3,20232024,1,2,0.10322,L,155,Erik Haula,NJD,1012.671,23
13,16,28,0.44905,2,82,20,Mercer,0,29,8482110,-26,33,0.40243,C,4,5,20232024,0,0,0.14925,R,134,Dawson Mercer,NJD,1033.0487,23
20,10,26,0.23529,0,71,11,Palat,0,37,8476292,-9,31,0.43661,L,1,5,20232024,0,0,0.10185,L,108,Ondrej Palat,NJD,938.9154,23
12,15,26,0.29629,3,82,16,Holtz,0,14,8482125,-15,28,0.34146,R,1,2,20232024,0,0,0.13114,R,122,Alexander Holtz,NJD,698.0975,23
18,6,24,0.48767,2,71,7,Lazar,0,44,8477508,10,25,0.35211,C,0,0,20232024,1,1,0.09459,R,74,Curtis Lazar,NJD,743.3802,23
21,4,25,,1,75,4,Marino,0,41,8478507,-6,25,0.33333,D,0,0,20232024,0,0,0.07017,R,57,John Marino,NJD,1257.48,23
9,10,19,0.6503,2,45,10,McLeod,0,10,8479415,6,19,0.42222,C,0,0,20232024,0,0,0.13698,R,73,Michael McLeod,NJD,908.6444,23
16,3,17,,1,60,3,Nemec,0,33,8483495,-7,19,0.31666,D,0,2,20232024,0,0,0.04109,R,73,Simon Nemec,NJD,1191.7833,23
11,1,8,,0,20,5,Hamilton,0,20,8476462,-8,16,0.8,D,4,8,20232024,0,0,0.08196,R,61,Dougie Hamilton,NJD,1258.5,23
10,5,15,,0,63,5,Smith,0,61,8474090,-3,15,0.23809,D,0,0,20232024,0,0,0.08333,L,60,Brendan Smith,NJD,966.0317,23
8,4,12,0.57216,0,52,4,Tierney,0,21,8476919,3,12,0.23076,C,0,0,20232024,0,0,0.15384,L,26,Chris Tierney,NJD,541.5,23
7,5,12,0.51851,1,54,5,Bastian,0,32,8479414,-10,12,0.22222,R,0,0,20232024,0,0,0.08771,R,57,Nathan Bastian,NJD,609.9259,23
10,1,11,,1,82,1,Bahl,0,82,8480860,1,11,0.13414,D,0,0,20232024,0,0,0.01587,L,63,Kevin Bahl,NJD,1043.7926,23
8,1,9,,0,57,1,Siegenthaler,0,20,8478399,-7,9,0.15789,D,0,0,20232024,0,0,0.01587,L,63,Jonas Siegenthaler,NJD,1160.3157,23
4,4,8,,0,41,4,Miller,0,24,8476525,10,8,0.19512,D,0,0,20232024,0,0,0.06153,R,65,Colin Miller,"NJD,WPG",955.0975,23
4,2,6,0.51931,0,36,2,Nosek,0,6,8477931,-11,6,0.16666,L,0,0,20232024,0,0,0.05263,L,38,Tomas Nosek,NJD,708.5277,23
1,3,4,0.33333,1,18,3,Willman,0,2,8478051,1,4,0.22222,C,0,0,20232024,0,0,0.17647,L,17,Max Willman,NJD,499.9444,23
1,1,2,,0,11,1,DeSimone,0,2,8480084,7,2,0.18181,D,0,0,20232024,0,0,0.11111,R,9,Nick DeSimone,"CGY,NJD",989.3636,23
2,0,2,,0,12,0,Hatakka,0,4,8481701,5,2,0.16666,D,0,0,20232024,0,0,0.0,L,12,Santeri Hatakka,NJD,878.75,23
40,21,45,0.52803,5,82,27,Strome,3,22,8478440,-13,67,0.81707,C,6,22,20232024,0,0,0.15976,L,169,Dylan Strome,WSH,1077.0,24
34,18,37,0.0,5,79,31,Ovechkin,1,20,8471214,-22,65,0.82278,L,13,28,20232024,0,0,0.11397,R,272,Alex Ovechkin,WSH,1153.2658,24
42,4,31,,5,82,10,Carlson,0,40,8474590,-7,52,0.63414,D,6,21,20232024,0,0,0.05681,R,176,John Carlson,WSH,1553.5,24
17,11,23,0.36666,3,74,18,Wilson,0,133,8476880,-19,35,0.47297,R,5,10,20232024,2,2,0.1065,R,169,Tom Wilson,WSH,1086.1216,24
14,17,27,0.28571,0,56,20,Mantha,0,17,8477511,5,34,0.60714,R,3,7,20232024,0,0,0.22222,L,90,Anthony Mantha,"WSH,VGK",849.2142,24
15,15,25,0.42431,3,80,18,McMichael,0,34,8481580,-20,33,0.4125,C,2,6,20232024,1,2,0.13333,L,135,Connor McMichael,WSH,959.2,24
23,6,28,0.40384,1,78,6,Protas,0,8,8481656,-3,29,0.37179,C,0,0,20232024,0,1,0.05309,L,113,Aliaksei Protas,WSH,824.7692,24
13,5,14,0.27906,4,52,12,Oshie,0,44,8471698,-6,25,0.48076,R,7,11,20232024,0,0,0.13333,R,90,T.J. Oshie,WSH,1012.1346,24
19,2,12,0.29411,0,47,4,Pacioretty,0,25,8474157,-14,23,0.48936,L,2,11,20232024,0,0,0.0421,L,95,Max Pacioretty,WSH,866.0212,24
8,12,19,,2,49,15,Milano,0,10,8477947,4,23,0.46938,L,3,4,20232024,0,0,0.3,L,50,Sonny Milano,WSH,750.4897,24
20,3,18,,1,68,3,Sandin,0,24,8480873,-13,23,0.33823,D,0,5,20232024,0,0,0.03797,L,79,Rasmus Sandin,WSH,1267.2352,24
14,8,20,0.375,1,51,8,Lapierre,0,4,8482148,-1,22,0.43137,C,0,2,20232024,0,0,0.15686,L,51,Hendrix Lapierre,WSH,686.2352,24
10,12,22,0.48144,2,64,12,Dowd,0,47,8475343,-2,22,0.34375,C,0,0,20232024,0,0,0.19672,R,61,Nic Dowd,WSH,912.1562,24
15,6,20,0.45098,1,81,6,Malenstyn,0,25,8479359,-1,21,0.25925,L,0,0,20232024,0,1,0.06122,L,98,Beck Malenstyn,WSH,854.6172,24
11,6,13,0.45303,1,43,6,Kuznetsov,0,24,8475744,-11,17,0.39534,C,0,4,20232024,0,0,0.08695,L,69,Evgeny Kuznetsov,"WSH,CAR",1127.1162,24
10,6,16,0.33333,0,60,6,Aube-Kubel,0,23,8477979,4,16,0.26666,R,0,0,20232024,0,0,0.10344,R,58,Nicolas Aube-Kubel,WSH,732.45,24
13,3,15,,0,66,3,Fehervary,0,24,8480796,-7,16,0.24242,D,0,0,20232024,0,1,0.04918,L,61,Martin Fehervary,WSH,1177.8636,24
14,0,13,,0,70,0,van Riemsdyk,0,18,8477845,-7,14,0.2,D,0,0,20232024,0,1,0.0,R,75,Trevor van Riemsdyk,WSH,1119.8714,24
13,1,14,,0,78,1,Jensen,0,10,8475324,-9,14,0.17948,D,0,0,20232024,0,0,0.01408,R,71,Nick Jensen,WSH,1177.7692,24
3,4,6,0.46031,1,25,4,Sgarbossa,0,2,8475958,0,7,0.28,C,0,1,20232024,0,0,0.14814,L,27,Michael Sgarbossa,WSH,658.24,24
4,2,5,0.0,0,21,2,Miroshnichenko,0,6,8483491,-4,6,0.28571,L,0,1,20232024,0,0,0.06666,R,30,Ivan Miroshnichenko,WSH,728.4285,24
5,1,6,,0,44,1,Edmundson,0,19,8476441,-5,6,0.13636,D,0,0,20232024,0,0,0.02439,L,41,Joel Edmundson,"WSH,TOR",986.0909,24
4,1,5,0.33333,0,28,1,Phillips,0,0,8479547,-3,5,0.17857,R,0,0,20232024,0,0,0.05882,R,17,Matthew Phillips,"WSH,PIT,WSH",603.5714,24
3,1,4,,1,24,1,Bear,0,10,8478451,-5,4,0.16666,D,0,0,20232024,0,0,0.04166,R,24,Ethan Bear,WSH,894.3333,24
2,1,3,,0,39,1,Alexeyev,0,6,8480823,-8,3,0.07692,D,0,0,20232024,0,0,0.05,L,20,Alexander Alexeyev,WSH,821.7692,24
100,24,87,0.51098,5,76,32,McDavid,1,30,8478402,35,132,1.73684,C,7,44,20232024,1,1,0.12167,L,263,Connor McDavid,EDM,1281.5526,25
65,20,65,0.56926,7,81,41,Draisaitl,2,76,8477934,26,106,1.30864,C,21,39,20232024,0,2,0.18894,L,217,Leon Draisaitl,EDM,1241.7283,25
64,10,47,,7,81,18,Bouchard,2,32,8480803,34,82,1.01234,D,8,35,20232024,0,0,0.08181,R,220,Evan Bouchard,EDM,1379.8271,25
23,39,57,0.4375,7,80,54,Hyman,1,48,8475786,36,77,0.9625,L,15,20,20232024,0,0,0.1862,R,290,Zach Hyman,EDM,1170.025,25
49,14,38,0.47967,3,80,18,Nugent-Hopkins,0,36,8476454,10,67,0.8375,C,4,26,20232024,0,3,0.09836,L,183,Ryan Nugent-Hopkins,EDM,1177.45,25
34,8,41,,3,79,11,Ekholm,0,47,8475218,44,45,0.56962,D,2,3,20232024,1,1,0.06214,L,177,Mattias Ekholm,EDM,1262.962,25
20,21,36,0.47945,3,77,24,Kane,1,85,8475169,-4,44,0.57142,L,2,7,20232024,1,1,0.10909,L,220,Evander Kane,EDM,1006.6103,25
21,18,38,0.45454,2,82,20,Foegele,0,47,8477998,3,41,0.5,L,1,1,20232024,1,2,0.0995,L,201,Warren Foegele,EDM,838.5487,25
22,8,26,,2,81,10,Nurse,1,79,8477498,3,32,0.39506,D,1,5,20232024,1,1,0.05524,L,181,Darnell Nurse,EDM,1313.6666,25
18,12,27,0.50835,3,81,12,McLeod,0,10,8480802,10,30,0.37037,C,0,1,20232024,0,2,0.1132,L,106,Ryan McLeod,EDM,854.5802,25
20,5,24,,0,79,5,Ceci,0,14,8476879,12,25,0.31645,D,0,0,20232024,0,1,0.05154,R,97,Cody Ceci,EDM,1201.3544,25
13,3,15,,1,82,3,Kulak,0,30,8476967,0,16,0.19512,D,0,1,20232024,0,0,0.03191,L,94,Brett Kulak,EDM,923.0609,25
5,6,11,0.0,1,38,8,Perry,0,34,8470621,-1,13,0.3421,R,2,2,20232024,0,0,0.14285,R,56,Corey Perry,"CHI,EDM",770.8157,25
7,3,9,0.55745,0,70,5,Ryan,0,8,8478585,-3,12,0.17142,C,0,0,20232024,2,3,0.09615,R,52,Derek Ryan,EDM,611.6,25
8,4,12,0.41463,0,71,4,Brown,0,10,8477015,-8,12,0.16901,R,0,0,20232024,0,0,0.03703,R,108,Connor Brown,EDM,767.9718,25
8,4,12,0.42666,0,71,4,Janmark,0,46,8477406,0,12,0.16901,C,0,0,20232024,0,0,0.0597,L,67,Mattias Janmark,EDM,713.7183,25
10,1,10,,0,78,1,Desharnais,0,54,8479576,3,11,0.14102,D,0,0,20232024,0,1,0.02439,R,41,Vincent Desharnais,EDM,943.6794,25
5,5,9,0.625,2,28,5,Gagner,0,10,8474040,-2,10,0.35714,C,0,1,20232024,0,0,0.10416,R,48,Sam Gagner,EDM,612.6071,25
3,6,9,0.55232,1,22,6,Henrique,0,4,8474641,6,9,0.40909,C,0,0,20232024,0,0,0.20689,L,29,Adam Henrique,"ANA,EDM",889.5454,25
3,5,8,0.57446,0,38,6,Holloway,0,29,8482077,-1,9,0.23684,L,1,1,20232024,0,0,0.10714,L,56,Dylan Holloway,EDM,682.2894,25
3,2,5,0.63057,0,16,2,Carrick,0,12,8475842,0,5,0.3125,C,0,0,20232024,0,0,0.13333,R,15,Sam Carrick,"ANA,EDM",640.8125,25
1,2,3,0.50625,0,31,2,Hamblin,0,0,8480468,3,3,0.09677,L,0,0,20232024,0,0,0.11111,L,18,James Hamblin,EDM,475.4838,25
2,0,2,,0,7,0,Stecher,0,8,8479442,4,2,0.28571,D,0,0,20232024,0,0,0.0,R,6,Troy Stecher,"ARI,EDM",960.1428,25
2,0,1,,0,12,0,Broberg,0,0,8481598,-3,2,0.16666,D,0,1,20232024,0,0,0.0,L,6,Philip Broberg,EDM,697.0833,25
1,1,2,0.44444,0,24,1,Erne,0,9,8477454,0,2,0.08333,L,0,0,20232024,0,0,0.07692,L,13,Adam Erne,EDM,469.125,25
53,24,55,0.54123,10,78,36,Aho,2,36,8478427,34,89,1.14102,C,11,32,20232024,1,2,0.16666,L,216,Sebastian Aho,CAR,1177.6538,26
34,18,44,0.44602,9,81,33,Jarvis,1,14,8482093,23,67,0.82716,C,13,20,20232024,2,3,0.1875,R,176,Seth Jarvis,CAR,1125.0,26
28,15,32,0.47142,4,76,25,Teravainen,0,10,8476882,15,53,0.69736,C,9,17,20232024,1,4,0.17605,L,142,Teuvo Teravainen,CAR,984.1052,26
29,16,40,0.34057,3,77,24,Necas,2,42,8480039,-9,53,0.68831,C,8,13,20232024,0,0,0.10389,R,231,Martin Necas,CAR,1041.3766,26
33,14,35,0.5,8,59,19,Svechnikov,0,58,8480830,13,52,0.88135,R,5,17,20232024,0,0,0.13194,L,144,Andrei Svechnikov,CAR,1018.7796,26
34,11,31,,2,80,13,Skjei,0,40,8476869,15,47,0.5875,D,1,12,20232024,1,4,0.07027,L,185,Brady Skjei,CAR,1276.6875,26
33,5,22,,0,82,10,Burns,0,20,8470613,19,43,0.52439,D,4,20,20232024,1,1,0.05405,R,185,Brent Burns,CAR,1290.0487,26
23,11,26,0.42201,3,81,14,Noesen,0,33,8476474,13,37,0.45679,R,3,11,20232024,0,0,0.12612,R,111,Stefan Noesen,CAR,711.7901,26
31,4,34,,1,81,6,Slavin,0,8,8476958,21,37,0.45679,D,0,0,20232024,2,3,0.03973,L,151,Jaccob Slavin,CAR,1255.9135,26
23,7,20,0.27272,1,60,13,Bunting,0,55,8478047,-15,36,0.6,L,6,16,20232024,0,0,0.11504,L,113,Michael Bunting,"CAR,PIT",906.7166,26
18,13,31,0.50526,1,82,14,Martinook,0,36,8476921,-1,32,0.39024,L,0,0,20232024,1,1,0.09459,L,148,Jordan Martinook,CAR,878.817,26
20,9,25,0.58109,3,80,10,Staal,0,44,8473533,-14,30,0.375,C,0,1,20232024,1,4,0.0813,L,123,Jordan Staal,CAR,922.725,26
19,6,20,0.55271,0,74,8,Drury,0,33,8480835,4,27,0.36486,C,2,7,20232024,0,0,0.07547,L,106,Jack Drury,CAR,736.7432,26
15,11,24,0.51547,0,79,12,Kotkaniemi,0,36,8480829,-4,27,0.34177,C,1,2,20232024,0,1,0.09375,L,128,Jesperi Kotkaniemi,CAR,778.7468,26
20,5,20,,1,82,6,Orlov,0,36,8475200,4,26,0.31707,D,0,5,20232024,1,1,0.04651,L,129,Dmitry Orlov,CAR,1038.8902,26
17,7,16,0.2,0,17,8,Guentzel,0,8,8477404,16,25,1.47058,C,1,9,20232024,0,0,0.15094,L,53,Jake Guentzel,"PIT,CAR",1049.9411,26
14,8,22,,2,72,8,Chatfield,0,24,8478970,15,22,0.30555,D,0,0,20232024,0,0,0.08888,R,90,Jalen Chatfield,CAR,911.8333,26
13,6,19,0.4375,0,73,6,Fast,0,16,8475855,0,19,0.26027,R,0,0,20232024,0,0,0.07594,R,79,Jesper Fast,CAR,756.2739,26
10,3,13,,1,70,3,Pesce,1,20,8477488,10,13,0.18571,D,0,0,20232024,0,0,0.02803,R,107,Brett Pesce,CAR,1217.3142,26
8,1,5,,0,31,3,DeAngelo,0,24,8477950,-7,11,0.35483,D,2,6,20232024,0,0,0.06818,R,44,Tony DeAngelo,CAR,860.3548,26
5,1,4,0.44117,0,20,2,Kuznetsov,0,6,8475744,0,7,0.35,C,1,3,20232024,0,0,0.07407,L,27,Evgeny Kuznetsov,"WSH,CAR",894.05,26
2,3,5,0.26666,1,32,3,Lemieux,0,64,8477962,0,5,0.15625,L,0,0,20232024,0,0,0.10344,L,29,Brendan Lemieux,CAR,480.4062,26
1,1,2,0.55555,0,2,1,Ponomarev,0,0,8482102,1,2,1.0,C,0,0,20232024,0,0,1.0,L,1,Vasily Ponomarev,CAR,580.5,26
1,0,1,,0,1,0,Comtois,0,0,8480031,0,1,1.0,L,0,0,20232024,0,0,0.0,L,1,Maxime Comtois,CAR,784.0,26
0,0,0,,0,1,0,Coghlan,0,0,8479639,-2,0,0.0,D,0,0,20232024,0,0,0.0,R,3,Dylan Coghlan,CAR,1079.0,26
89,41,92,0.46194,9,82,51,MacKinnon,2,42,8477492,35,140,1.70731,C,10,48,20232024,0,0,0.12592,R,405,Nathan MacKinnon,COL,1368.8536,27
62,28,64,0.53816,9,80,42,Rantanen,0,50,8478420,19,104,1.3,R,14,40,20232024,0,0,0.15498,L,271,Mikko Rantanen,COL,1374.3375,27
69,13,47,,1,77,21,Makar,0,16,8480069,15,90,1.16883,D,7,39,20232024,1,4,0.0909,R,231,Cale Makar,COL,1486.1818,27
37,14,37,0.51764,2,79,19,Drouin,1,28,8477494,12,56,0.70886,L,5,19,20232024,0,0,0.1496,L,127,Jonathan Drouin,COL,1091.1139,27
25,12,30,0.28571,6,54,28,Nichushkin,2,22,8477501,5,53,0.98148,R,16,21,20232024,0,2,0.17721,L,158,Valeri Nichushkin,COL,1281.0185,27
38,12,43,,2,82,12,Toews,0,18,8478038,28,50,0.60975,D,0,5,20232024,0,2,0.07547,L,159,Devon Toews,COL,1405.7439,27
23,14,35,0.51585,2,80,17,Colton,0,61,8479525,-8,40,0.5,C,3,5,20232024,0,0,0.11643,L,146,Ross Colton,COL,823.15,27
18,9,22,0.27272,2,45,16,Lehkonen,1,14,8477476,11,34,0.75555,L,7,12,20232024,0,0,0.15533,L,103,Artturi Lehkonen,COL,1108.2888,27
17,8,25,0.31707,1,74,9,Wood,0,75,8477425,-5,26,0.35135,L,0,0,20232024,1,1,0.05389,L,167,Miles Wood,COL,821.054,27
12,10,22,0.45312,4,57,13,O'Connor,0,34,8481186,13,25,0.43859,R,0,0,20232024,3,3,0.15294,R,85,Logan O'Connor,COL,897.0175,27
17,7,23,0.0,0,76,8,Manson,0,87,8476312,11,25,0.32894,D,0,0,20232024,1,2,0.06504,R,123,Josh Manson,COL,1066.9736,27
10,9,16,0.53144,4,63,13,Johansen,0,34,8475793,-6,23,0.36507,C,4,6,20232024,0,1,0.16666,R,78,Ryan Johansen,COL,818.5714,27
12,8,20,,0,55,8,Byram,0,40,8481524,1,20,0.36363,D,0,0,20232024,0,0,0.12698,L,63,Bowen Byram,"COL,BUF",1190.9636,27
13,5,15,0.33128,0,75,6,Cogliano,0,16,8471699,11,19,0.25333,C,0,0,20232024,1,4,0.09836,L,61,Andrew Cogliano,COL,636.5866,27
15,3,17,,0,59,3,Girard,0,10,8479398,0,18,0.30508,D,0,1,20232024,0,0,0.04109,L,73,Samuel Girard,COL,1162.8813,27
13,3,16,,0,80,3,Johnson,0,38,8471677,15,16,0.2,D,0,0,20232024,0,0,0.03947,L,76,Jack Johnson,COL,895.6375,27
6,3,9,0.46818,0,18,4,Mittelstadt,0,4,8479999,-2,10,0.55555,C,1,1,20232024,0,0,0.16,L,25,Casey Mittelstadt,"BUF,COL",952.0555,27
7,2,8,,1,23,3,Malinski,0,6,8484258,3,10,0.43478,D,1,2,20232024,0,0,0.09677,R,31,Sam Malinski,COL,853.5217,27
5,5,8,0.30232,1,30,5,Parise,0,8,8470610,-7,10,0.33333,L,0,2,20232024,0,0,0.1,L,50,Zach Parise,COL,778.0333,27
8,1,8,0.33333,0,27,1,Tatar,0,10,8475193,0,9,0.33333,L,0,1,20232024,0,0,0.05263,L,19,Tomas Tatar,"COL,SEA",676.8888,27
6,3,9,0.28571,0,56,3,Kiviranta,0,12,8481641,-1,9,0.16071,L,0,0,20232024,0,0,0.0625,L,48,Joel Kiviranta,COL,590.3571,27
6,3,9,0.3965,1,57,3,Olofsson,0,8,8478028,-5,9,0.15789,L,0,0,20232024,0,0,0.06666,L,45,Fredrik Olofsson,COL,585.4736,27
3,4,7,,0,18,4,Walker,0,16,8480336,2,7,0.38888,D,0,0,20232024,0,0,0.09756,R,41,Sean Walker,"PHI,COL",1076.9444,27
4,1,5,1.0,0,18,1,Duhaime,0,4,8479520,2,5,0.27777,R,0,0,20232024,0,0,0.04166,L,24,Brandon Duhaime,"MIN,COL",688.3888,27
5,0,5,,0,25,0,Jones,0,8,8478452,4,5,0.2,D,0,0,20232024,0,0,0.0,L,19,Caleb Jones,COL,732.48,27
43,24,46,0.46153,4,78,33,Keller,0,32,8479343,-20,76,0.97435,R,9,30,20232024,0,0,0.14473,L,228,Clayton Keller,ARI,1154.7435,28
